x,cancer_type,y
46.943893,TCGA-LUAD,2.2259803
-11.023916,TCGA-LUAD,1.300885
-29.992512,TCGA-LUAD,-5.7489486
8.522543,TCGA-LUAD,-20.417542
-8.618443,TCGA-LUAD,-2.4480922
-15.446121,TCGA-LUAD,6.3552732
-12.019272,TCGA-LUAD,-1.0260024
-35.031727,TCGA-LUSC,-6.3539343
12.603824,TCGA-LUSC,-9.451939
-7.944693,TCGA-LUSC,-8.984197
22.22767,TCGA-LUSC,-23.943697
58.02472,TCGA-LUSC,6.558583
7.252373,TCGA-LUSC,-27.567652
13.25666,TCGA-LUSC,-14.166248
-9.876552,TCGA-LUSC,-14.14713
-31.328316,TCGA-LUSC,-9.488476
-31.92693,TCGA-LUSC,-9.385881
57.98514,TCGA-LUSC,7.0072436
-16.850199,TCGA-LUSC,-9.77347
39.991596,TCGA-LUSC,13.709511
58.04334,TCGA-LUSC,6.5239344
-8.93357,TCGA-LUSC,-5.412402
-30.825258,TCGA-LUSC,-5.8926077
-9.725821,TCGA-LUSC,0.021497894
-29.855017,TCGA-OV,-6.206599
-6.8843083,TCGA-OV,-4.5979095
-29.363575,TCGA-OV,-7.63339
40.01139,TCGA-OV,-10.953344
-7.8827386,TCGA-OV,-3.3702152
16.646833,TCGA-OV,-19.800184
-28.208353,TCGA-OV,-3.742125
-28.81253,TCGA-OV,-5.881655
-29.75941,TCGA-OV,-4.8586693
-10.234524,TCGA-OV,-1.6161386
-29.379414,TCGA-OV,-5.2041135
-8.413559,TCGA-OV,-5.052761
-24.35886,TCGA-OV,-7.545517
-28.423223,TCGA-OV,-8.581788
-10.18695,TCGA-OV,-0.952784
41.46099,TCGA-OV,-3.001921
-28.227556,TCGA-OV,-9.176811
-8.852897,TCGA-OV,-15.604735
-9.238297,TCGA-OV,-0.53123426
-20.477253,TCGA-OV,-3.5863535
41.47098,TCGA-OV,-1.0510073
-29.39608,TCGA-OV,-7.396514
-22.766043,TCGA-OV,-3.7777185
38.322525,TCGA-OV,-2.1920292
-7.1106906,TCGA-OV,-3.893398
-5.6454024,TCGA-OV,-4.7716475
-35.351826,TCGA-LUSC,-6.8138347
-14.925836,TCGA-LUSC,-14.782167
44.56469,TCGA-LUSC,5.85202
10.074728,TCGA-LUSC,-18.224241
-21.16985,TCGA-LUSC,-10.05528
-49.316555,TCGA-BRCA,4.377226
-48.01426,TCGA-BRCA,6.6593266
-48.730404,TCGA-BRCA,6.640771
-44.866516,TCGA-BRCA,10.767304
-44.816383,TCGA-BRCA,11.77042
-33.55082,TCGA-BRCA,10.642314
-47.817505,TCGA-BRCA,7.665939
-46.542038,TCGA-BRCA,9.687705
-48.905476,TCGA-BRCA,5.631041
-47.234383,TCGA-BRCA,8.370573
-44.800636,TCGA-BRCA,12.49911
-44.836105,TCGA-BRCA,12.649165
-49.91117,TCGA-BRCA,4.7309327
-42.12805,TCGA-BRCA,18.557121
-20.792654,TCGA-BRCA,11.754539
-48.56103,TCGA-BRCA,-1.0344167
-47.076576,TCGA-BRCA,10.810783
-47.7915,TCGA-BRCA,5.685745
-50.9306,TCGA-BRCA,3.9238932
-33.9952,TCGA-BRCA,6.9356675
-47.032837,TCGA-BRCA,4.2368712
-20.791286,TCGA-BRCA,11.539568
-34.022114,TCGA-BRCA,6.9020042
-40.075783,TCGA-BRCA,5.3805575
-16.651022,TCGA-COAD,8.257378
-8.359668,TCGA-KIRC,-2.9163642
10.249939,TCGA-KIRC,-19.672283
-8.994642,TCGA-KIRC,-1.439455
32.34331,TCGA-KIRC,8.867761
-27.927458,TCGA-KIRC,-8.389595
-29.575537,TCGA-KIRC,-3.260581
-15.0524845,TCGA-KIRC,1.5151701
-21.082767,TCGA-KIRC,-6.183371
-22.75129,TCGA-KIRC,20.4331
2.9577246,TCGA-KIRC,20.336693
-17.540308,TCGA-KIRC,-10.629062
15.166385,TCGA-KIRC,-12.609523
-25.614702,TCGA-KIRC,1.7037617
13.571383,TCGA-KIRC,-12.679987
-5.63565,TCGA-KIRC,-3.3897882
-14.083575,TCGA-KIRC,20.711018
-38.264446,TCGA-KIRC,11.364294
-15.200647,TCGA-KIRC,4.4266505
23.679552,TCGA-KIRC,-0.8486442
-25.450527,TCGA-KIRC,1.5936815
20.57466,TCGA-KIRC,-3.0234096
-21.991253,TCGA-KIRC,-4.494279
-22.86803,TCGA-KIRC,-5.487787
-9.780309,TCGA-KIRC,-2.589229
6.3355975,TCGA-KIRC,18.173002
-29.891897,TCGA-KIRC,-8.530482
-16.294062,TCGA-KIRC,4.129447
-20.92928,TCGA-KIRC,-5.003516
-9.597884,TCGA-KIRC,-16.903591
