x,cancer_type,y
24.893732,TCGA-KIRC,-19.414387
22.194891,TCGA-KIRC,-19.78107
-33.78248,TCGA-KIRC,1.5103601
23.04715,TCGA-KIRC,-17.898151
36.44323,TCGA-KIRC,-0.44320738
28.886894,TCGA-KIRC,11.074562
24.448662,TCGA-KIRC,-10.204444
22.371542,TCGA-KIRC,-18.374876
27.966948,TCGA-KIRC,-19.950237
24.0967,TCGA-KIRC,-13.15828
35.490627,TCGA-KIRC,-2.7039833
24.312574,TCGA-KIRC,-13.692272
32.61726,TCGA-KIRC,-2.6876435
25.076887,TCGA-KIRC,-12.196334
27.414654,TCGA-KIRC,-18.477644
35.049664,TCGA-KIRC,3.8141797
-34.420452,TCGA-KIRC,3.124973
28.189388,TCGA-KIRC,-20.902729
28.029469,TCGA-KIRC,-19.446878
24.98003,TCGA-KIRC,-12.177339
25.947418,TCGA-KIRC,-17.271135
28.269007,TCGA-KIRC,-17.988554
23.33262,TCGA-KIRC,-12.074752
23.079561,TCGA-KIRC,-12.395199
22.321295,TCGA-KIRC,19.377792
-31.6322,TCGA-KIRC,3.1819673
30.742252,TCGA-KIRC,-0.5795161
-34.264576,TCGA-KIRC,5.571758
31.363325,TCGA-KIRC,2.488943
34.00386,TCGA-KIRC,-0.01775419
31.08764,TCGA-KIRC,-20.648039
22.351994,TCGA-KIRC,19.3808
27.048859,TCGA-KIRC,-11.977814
28.239445,TCGA-KIRC,-17.276121
-30.631687,TCGA-KIRC,5.8798513
27.242346,TCGA-KIRC,-16.606298
19.551666,TCGA-KIRC,15.217552
30.32803,TCGA-KIRC,-2.0161376
33.24203,TCGA-KIRC,1.489846
31.925184,TCGA-KIRC,1.3884281
27.860357,TCGA-KIRC,-13.224478
29.038185,TCGA-KIRC,-4.395879
30.364525,TCGA-KIRC,-16.975355
26.817743,TCGA-KIRC,-11.412993
28.322046,TCGA-KIRC,-16.805813
31.28813,TCGA-KIRC,-16.967525
29.315233,TCGA-KIRC,-3.221063
17.027163,TCGA-KIRC,13.159081
27.978277,TCGA-KIRC,-10.074405
38.516495,TCGA-KIRC,0.6511977
34.233498,TCGA-KIRC,4.497406
34.73606,TCGA-KIRC,-3.6920242
29.92178,TCGA-KIRC,-11.387214
30.395136,TCGA-KIRC,-11.672522
30.765898,TCGA-KIRC,-3.5150247
28.03483,TCGA-KIRC,-9.431752
32.92062,TCGA-KIRC,-5.423031
28.751324,TCGA-KIRC,-8.943936
30.77019,TCGA-KIRC,-17.875536
28.723207,TCGA-KIRC,-12.07048
31.909904,TCGA-KIRC,-19.368587
29.079409,TCGA-KIRC,-12.053462
31.878304,TCGA-KIRC,-5.4261765
30.308983,TCGA-KIRC,-17.287098
27.367285,TCGA-KIRC,-10.690034
31.297743,TCGA-KIRC,-12.545152
29.119286,TCGA-KIRC,-8.490137
-29.54033,TCGA-KIRC,6.5843005
29.610306,TCGA-KIRC,-17.428566
29.320246,TCGA-KIRC,-11.408918
23.973083,TCGA-KIRC,-18.014914
31.903906,TCGA-KIRC,-3.1914492
31.620766,TCGA-KIRC,-3.9671264
27.39491,TCGA-KIRC,-8.634636
29.511595,TCGA-KIRC,-3.575544
31.56659,TCGA-KIRC,-18.337877
42.432446,TCGA-KIRC,26.517382
35.812443,TCGA-KIRC,15.028007
43.45052,TCGA-KIRC,24.668686
43.309635,TCGA-KIRC,29.67749
43.05289,TCGA-KIRC,26.43695
43.33811,TCGA-KIRC,29.620907
49.58296,TCGA-KIRC,25.640629
47.721634,TCGA-KIRC,24.287207
44.762302,TCGA-KIRC,23.125593
43.493347,TCGA-KIRC,22.926655
45.340725,TCGA-KIRC,24.769947
45.557384,TCGA-KIRC,23.735128
44.91052,TCGA-KIRC,22.78073
44.493626,TCGA-KIRC,24.039986
48.286217,TCGA-KIRC,25.247734
46.29835,TCGA-KIRC,23.49082
31.904396,TCGA-KIRC,24.597324
48.379955,TCGA-KIRC,22.768625
48.640415,TCGA-KIRC,24.489923
33.594036,TCGA-KIRC,14.303727
48.090008,TCGA-KIRC,26.93283
45.818523,TCGA-KIRC,25.612967
34.74362,TCGA-KIRC,15.6232815
36.988617,TCGA-KIRC,14.314691
45.896053,TCGA-KIRC,24.904741
44.58094,TCGA-KIRC,24.581474
44.8151,TCGA-KIRC,25.108267
31.578075,TCGA-KIRC,21.281567
44.13616,TCGA-KIRC,25.31706
49.04796,TCGA-KIRC,27.855816
44.877438,TCGA-KIRC,25.709238
32.15622,TCGA-KIRC,23.44147
48.84908,TCGA-KIRC,27.7079
47.26546,TCGA-KIRC,24.683815
32.146027,TCGA-KIRC,22.833954
32.484806,TCGA-KIRC,23.105793
31.135149,TCGA-KIRC,29.571651
-23.91768,TCGA-KIRC,9.518581
46.71907,TCGA-KIRC,27.513155
48.711422,TCGA-KIRC,23.441227
46.572933,TCGA-KIRC,28.699974
34.195457,TCGA-KIRC,15.291679
32.85236,TCGA-KIRC,13.760576
